НомерСделки,ДатаСделки,КолвоСчетов,НомерСчета,ДатаСчета,Сумма
CR009102,4019-08-15 00:00:08,13,CR010068,4019-09-09 16:40:59,0.0
CR009102,4019-08-15 00:00:08,13,CR010069,4019-09-09 16:41:35,0.0
CR009102,4019-08-15 00:00:08,13,CR010070,4019-09-09 16:42:16,0.0
CR009102,4019-08-15 00:00:08,13,CR010071,4019-09-09 16:43:04,0.0
CR044436,4023-10-13 08:42:46,13,CR056851,4023-10-27 15:14:15,256.88
CR044436,4023-10-13 08:42:46,13,CR056853,4023-10-27 15:14:16,81.25
CR044436,4023-10-13 08:42:46,13,CR056852,4023-10-27 15:14:16,369.19
CR044436,4023-10-13 08:42:46,13,CR056855,4023-10-27 15:14:17,22.1
CR044436,4023-10-13 08:42:46,13,CR056854,4023-10-27 15:14:17,59.74
CR044436,4023-10-13 08:42:46,13,CR056858,4023-10-27 15:14:18,447.45
CR044436,4023-10-13 08:42:46,13,CR056857,4023-10-27 15:14:18,51.97
CR044436,4023-10-13 08:42:46,13,CR056856,4023-10-27 15:14:18,657.13
CR044436,4023-10-13 08:42:46,13,CR056859,4023-10-27 15:14:19,505.39
CR044436,4023-10-13 08:42:46,13,CR056861,4023-10-27 15:14:20,103.95
CR044436,4023-10-13 08:42:46,13,CR056860,4023-10-27 15:14:20,744.95
CR044436,4023-10-13 08:42:46,13,CR057101,4023-10-31 17:15:13,0.0
CR044436,4023-10-13 08:42:46,13,CR057100,4023-10-31 17:15:13,0.0
CR059244,4024-10-16 17:18:48,13,CR078220,4024-12-27 14:46:31,3700.0
CR059244,4024-10-16 17:18:48,13,CR078221,4024-12-27 14:46:35,157990.0
CR059244,4024-10-16 17:18:48,13,CR079977,4025-01-31 11:08:58,0.0
CR059244,4024-10-16 17:18:48,13,CR080189,4025-02-04 09:45:01,0.0
CR059244,4024-10-16 17:18:48,13,CR081100,4025-02-20 14:28:59,0.0
CR059244,4024-10-16 17:18:48,13,CR081949,4025-03-05 11:43:32,29670.0
CR059244,4024-10-16 17:18:48,13,CR081974,4025-03-05 14:17:17,0.0
CR059244,4024-10-16 17:18:48,13,CR082824,4025-03-26 17:52:54,21000.0
CR059244,4024-10-16 17:18:48,13,CR083807,4025-04-07 11:06:35,0.0
CR059244,4024-10-16 17:18:48,13,CR084184,4025-04-15 09:41:59,0.0
CR059244,4024-10-16 17:18:48,13,CR084189,4025-04-15 10:02:23,0.0
CR059244,4024-10-16 17:18:48,13,CR084198,4025-04-15 10:52:10,0.0
CR059244,4024-10-16 17:18:48,13,CR084215,4025-04-15 12:57:33,0.0
CR086613,4026-03-13 13:03:36,13,CR105378,4026-03-13 14:42:23,79090.0
CR086613,4026-03-13 13:03:36,13,CR105380,4026-03-13 15:14:49,13235.0
CR086613,4026-03-13 13:03:36,13,CR105702,4026-03-19 10:14:28,65307.0
CR086613,4026-03-13 13:03:36,13,CR106391,4026-03-31 17:36:10,12156.3
CR086613,4026-03-13 13:03:36,13,CR106392,4026-03-31 17:36:14,33270.0
CR086613,4026-03-13 13:03:36,13,CR107789,4026-04-22 13:08:41,16345.0
CR086613,4026-03-13 13:03:36,13,CR109264,4026-05-11 11:57:07,74245.0
CR086613,4026-03-13 13:03:36,13,CR109265,4026-05-11 11:57:13,4900.0
CR086613,4026-03-13 13:03:36,13,CR109266,4026-05-11 11:58:56,868100.0
CR086613,4026-03-13 13:03:36,13,CR109267,4026-05-11 11:59:02,300.0
CR086613,4026-03-13 13:03:36,13,CR109268,4026-05-11 12:01:28,78940.0
CR086613,4026-03-13 13:03:36,13,CR109654,4026-05-18 15:23:02,17255.0
CR086613,4026-03-13 13:03:36,13,CR109668,4026-05-18 16:35:44,4215.0
CR030039,4022-06-28 00:00:00,12,CR040036,4022-08-30 13:06:23,260.62
CR030039,4022-06-28 00:00:00,12,CR040037,4022-08-30 13:07:09,915.42
CR030039,4022-06-28 00:00:00,12,CR040038,4022-08-30 13:08:08,438.0
CR030039,4022-06-28 00:00:00,12,CR040039,4022-08-30 13:08:50,221.2
CR030039,4022-06-28 00:00:00,12,CR040040,4022-08-30 13:09:18,133.6
CR030039,4022-06-28 00:00:00,12,CR040041,4022-08-30 13:09:55,683.28
CR030039,4022-06-28 00:00:00,12,CR040042,4022-08-30 13:10:20,838.77
CR030039,4022-06-28 00:00:00,12,CR040043,4022-08-30 13:10:54,762.12
CR030039,4022-06-28 00:00:00,12,CR040044,4022-08-30 13:11:51,821.25
CR030039,4022-06-28 00:00:00,12,CR040045,4022-08-30 13:12:23,503.7
CR030039,4022-06-28 00:00:00,12,CR040046,4022-08-30 13:12:55,2893.0
CR030039,4022-06-28 00:00:00,12,CR040047,4022-08-30 13:13:32,5429.04
CR031036,4022-08-29 00:00:00,12,CR039972,4022-08-29 16:03:08,0.0
CR031036,4022-08-29 00:00:00,12,CR039973,4022-08-29 16:04:39,0.0
CR031036,4022-08-29 00:00:00,12,CR039974,4022-08-29 16:05:42,0.0
CR031036,4022-08-29 00:00:00,12,CR039975,4022-08-29 16:06:13,0.0
CR031036,4022-08-29 00:00:00,12,CR039976,4022-08-29 16:06:36,0.0
CR031036,4022-08-29 00:00:00,12,CR039977,4022-08-29 16:06:52,0.0
CR031036,4022-08-29 00:00:00,12,CR039978,4022-08-29 16:07:16,0.0
CR031036,4022-08-29 00:00:00,12,CR039979,4022-08-29 16:07:38,0.0
CR031036,4022-08-29 00:00:00,12,CR039980,4022-08-29 16:08:06,0.0
CR031036,4022-08-29 00:00:00,12,CR039981,4022-08-29 16:08:37,0.0
CR031036,4022-08-29 00:00:00,12,CR039982,4022-08-29 16:09:00,0.0
CR031036,4022-08-29 00:00:00,12,CR039983,4022-08-29 16:09:20,0.0
CR031038,4022-08-29 00:00:00,12,CR039960,4022-08-29 15:48:36,0.0
CR031038,4022-08-29 00:00:00,12,CR039961,4022-08-29 15:54:53,0.0
CR031038,4022-08-29 00:00:00,12,CR039962,4022-08-29 15:55:52,0.0
CR031038,4022-08-29 00:00:00,12,CR039963,4022-08-29 15:56:41,0.0
CR031038,4022-08-29 00:00:00,12,CR039964,4022-08-29 15:57:12,0.0
CR031038,4022-08-29 00:00:00,12,CR039965,4022-08-29 15:57:41,0.0
CR031038,4022-08-29 00:00:00,12,CR039966,4022-08-29 15:58:09,0.0
CR031038,4022-08-29 00:00:00,12,CR039967,4022-08-29 15:58:32,0.0
CR031038,4022-08-29 00:00:00,12,CR039968,4022-08-29 15:59:04,0.0
CR031038,4022-08-29 00:00:00,12,CR039969,4022-08-29 15:59:29,0.0
CR031038,4022-08-29 00:00:00,12,CR039970,4022-08-29 15:59:57,0.0
CR031038,4022-08-29 00:00:00,12,CR039971,4022-08-29 16:00:29,0.0
CR088657,4026-03-24 00:00:00,12,CR107495,4026-04-02 18:17:05,50862.0
CR088657,4026-03-24 00:00:00,12,CR107496,4026-04-02 18:20:53,0.0
CR088657,4026-03-24 00:00:00,12,CR107497,4026-04-03 18:25:38,0.0
CR088657,4026-03-24 00:00:00,12,CR107543,4026-04-17 13:08:42,1545.0
CR088657,4026-03-24 00:00:00,12,CR107544,4026-04-17 13:08:46,1545.0
CR088657,4026-03-24 00:00:00,12,CR107545,4026-04-17 13:09:26,680.0
CR088657,4026-03-24 00:00:00,12,CR107809,4026-04-22 16:29:53,1275.0
CR088657,4026-03-24 00:00:00,12,CR107810,4026-04-22 16:35:22,42410.0
CR088657,4026-03-24 00:00:00,12,CR107813,4026-04-22 16:44:40,2550.0
CR088657,4026-03-24 00:00:00,12,CR107814,4026-04-22 16:44:43,80410.0
CR088657,4026-03-24 00:00:00,12,CR107815,4026-04-22 16:51:18,2040.0
CR088657,4026-03-24 00:00:00,12,CR107816,4026-04-22 16:51:22,64328.0
CR044060,4023-10-04 10:44:22,11,CR056217,4023-10-12 14:25:00,0.0
CR044060,4023-10-04 10:44:22,11,CR056223,4023-10-12 14:43:48,0.0
CR044060,4023-10-04 10:44:22,11,CR056224,4023-10-12 14:43:49,0.0
CR044060,4023-10-04 10:44:22,11,CR056450,4023-10-18 14:57:01,0.0
CR044060,4023-10-04 10:44:22,11,CR056451,4023-10-18 14:57:02,0.0
CR044060,4023-10-04 10:44:22,11,CR056503,4023-10-19 15:42:24,0.0
CR044060,4023-10-04 10:44:22,11,CR056505,4023-10-19 15:42:25,0.0
CR044060,4023-10-04 10:44:22,11,CR056504,4023-10-19 15:42:25,0.0
CR044060,4023-10-04 10:44:22,11,CR056506,4023-10-19 15:42:26,0.0
CR044060,4023-10-04 10:44:22,11,CR057061,4023-10-31 15:36:48,0.0
CR044060,4023-10-04 10:44:22,11,CR057062,4023-10-31 15:36:49,0.0
CR010868,4018-12-01 00:00:00,10,CR012266,4018-12-31 00:00:00,0.0
CR010868,4018-12-01 00:00:00,10,CR012267,4018-12-31 00:00:00,0.0
CR010868,4018-12-01 00:00:00,10,CR012268,4018-12-31 00:00:00,0.0
CR010868,4018-12-01 00:00:00,10,CR012269,4018-12-31 12:00:00,0.0
CR010868,4018-12-01 00:00:00,10,CR012270,4018-12-31 12:00:01,0.0
CR010868,4018-12-01 00:00:00,10,CR012271,4018-12-31 12:00:02,0.0
CR010868,4018-12-01 00:00:00,10,CR012272,4018-12-31 12:00:03,0.0
CR010868,4018-12-01 00:00:00,10,CR012273,4018-12-31 12:00:04,0.0
CR010868,4018-12-01 00:00:00,10,CR012274,4018-12-31 12:00:05,0.0
CR010868,4018-12-01 00:00:00,10,CR012265,4019-01-01 00:00:00,0.0
CR073940,4025-08-05 13:55:55,10,CR103093,4026-02-10 15:35:13,40.0
CR073940,4025-08-05 13:55:55,10,CR103108,4026-02-10 17:24:24,0.0
CR073940,4025-08-05 13:55:55,10,CR104026,4026-02-25 16:45:48,0.0
CR073940,4025-08-05 13:55:55,10,CR105126,4026-03-10 10:29:41,0.0
CR073940,4025-08-05 13:55:55,10,CR105128,4026-03-10 10:32:11,0.0
CR073940,4025-08-05 13:55:55,10,CR105728,4026-03-19 14:17:40,0.0
CR073940,4025-08-05 13:55:55,10,CR105729,4026-03-19 14:17:44,1180.0
CR073940,4025-08-05 13:55:55,10,CR106959,4026-04-06 16:00:51,0.0
CR073940,4025-08-05 13:55:55,10,CR109046,4026-04-30 00:00:00,0.0
CR073940,4025-08-05 13:55:55,10,CR108421,4026-05-01 09:49:38,0.0
CR078360,4025-10-27 13:29:01,10,CR096363,4025-11-04 10:36:22,112667.2
CR078360,4025-10-27 13:29:01,10,CR096365,4025-11-04 10:41:57,112667.2
CR078360,4025-10-27 13:29:01,10,CR096528,4025-11-05 10:41:13,112774.4
CR078360,4025-10-27 13:29:01,10,CR096530,4025-11-05 10:43:08,112774.4
CR078360,4025-10-27 13:29:01,10,CR096532,4025-11-05 10:43:31,112774.4
CR078360,4025-10-27 13:29:01,10,CR096824,4025-11-07 09:27:23,112613.6
CR078360,4025-10-27 13:29:01,10,CR096827,4025-11-07 09:30:15,112613.6
CR078360,4025-10-27 13:29:01,10,CR096829,4025-11-07 09:30:46,112613.6
CR078360,4025-10-27 13:29:01,10,CR096830,4025-11-07 09:30:57,112613.6
CR078360,4025-10-27 13:29:01,10,CR097107,4025-11-12 13:46:38,112372.4
CR078365,4025-10-27 14:11:39,10,CR097262,4025-11-17 09:39:11,138715.5
CR078365,4025-10-27 14:11:39,10,CR097266,4025-11-17 09:42:23,138715.5
CR078365,4025-10-27 14:11:39,10,CR097268,4025-11-17 09:42:40,138715.5
CR078365,4025-10-27 14:11:39,10,CR097270,4025-11-17 09:42:55,138715.5
CR078365,4025-10-27 14:11:39,10,CR097274,4025-11-17 09:43:23,138715.5
CR078365,4025-10-27 14:11:39,10,CR097276,4025-11-17 09:43:37,138715.5
CR078365,4025-10-27 14:11:39,10,CR097278,4025-11-17 09:44:21,138715.5
CR078365,4025-10-27 14:11:39,10,CR097375,4025-11-18 10:19:12,138963.0
CR078365,4025-10-27 14:11:39,10,CR097378,4025-11-18 10:22:35,138963.0
CR078365,4025-10-27 14:11:39,10,CR097379,4025-11-18 10:22:43,138963.0
CR079764,4025-11-18 13:48:50,10,CR097663,4025-11-21 09:43:22,139408.5
CR079764,4025-11-18 13:48:50,10,CR097667,4025-11-21 10:16:38,139408.5
CR079764,4025-11-18 13:48:50,10,CR097669,4025-11-21 10:16:56,139408.5
CR079764,4025-11-18 13:48:50,10,CR097671,4025-11-21 10:17:56,139408.5
CR079764,4025-11-18 13:48:50,10,CR097673,4025-11-21 10:18:12,139408.5
CR079764,4025-11-18 13:48:50,10,CR097675,4025-11-21 10:18:26,139408.5
CR079764,4025-11-18 13:48:50,10,CR097905,4025-11-25 15:52:17,140250.0
CR079764,4025-11-18 13:48:50,10,CR097912,4025-11-25 16:20:12,140250.0
CR079764,4025-11-18 13:48:50,10,CR097913,4025-11-25 16:20:18,140250.0
CR079764,4025-11-18 13:48:50,10,CR097914,4025-11-25 16:20:26,140250.0
CR085399,4026-02-20 09:28:57,10,CR105489,4026-03-16 17:39:33,164272.5
CR085399,4026-02-20 09:28:57,10,CR105493,4026-03-16 17:39:46,175527.72
CR085399,4026-02-20 09:28:57,10,CR105471,4026-03-16 17:39:47,175527.72
CR085399,4026-02-20 09:28:57,10,CR105504,4026-03-16 17:39:48,175527.72
CR085399,4026-02-20 09:28:57,10,CR105505,4026-03-16 17:39:49,164272.5
CR085399,4026-02-20 09:28:57,10,CR105506,4026-03-16 17:39:50,164272.5
CR085399,4026-02-20 09:28:57,10,CR105513,4026-03-16 17:39:52,164272.5
CR085399,4026-02-20 09:28:57,10,CR105514,4026-03-16 17:39:53,164272.5
CR085399,4026-02-20 09:28:57,10,CR105515,4026-03-16 17:39:54,164272.5
CR085399,4026-02-20 09:28:57,10,CR105516,4026-03-16 17:39:55,164272.5
CR008602,4019-07-25 00:00:00,9,CR009490,4019-08-12 12:17:31,0.0
CR008602,4019-07-25 00:00:00,9,CR009491,4019-08-12 12:18:08,0.0
CR008602,4019-07-25 00:00:00,9,CR009492,4019-08-12 12:20:56,0.0
CR008602,4019-07-25 00:00:00,9,CR009493,4019-08-12 12:29:23,0.0
CR008602,4019-07-25 00:00:00,9,CR009499,4019-08-12 13:18:48,0.0
CR008602,4019-07-25 00:00:00,9,CR009657,4019-08-21 10:27:28,0.0
CR008602,4019-07-25 00:00:00,9,CR009658,4019-08-21 10:29:18,0.0
CR008602,4019-07-25 00:00:00,9,CR009659,4019-08-21 10:29:57,0.0
CR008602,4019-07-25 00:00:00,9,CR010762,4019-10-09 13:41:45,0.0
CR011527,4020-01-17 00:00:00,9,CR013257,4020-01-21 16:47:33,0.0
CR011527,4020-01-17 00:00:00,9,CR013258,4020-01-21 16:48:29,0.0
CR011527,4020-01-17 00:00:00,9,CR013259,4020-01-21 16:49:01,0.0
CR011527,4020-01-17 00:00:00,9,CR013260,4020-01-21 16:49:30,0.0
CR011527,4020-01-17 00:00:00,9,CR013261,4020-01-21 16:49:56,0.0
CR011527,4020-01-17 00:00:00,9,CR013262,4020-01-21 16:50:29,0.0
CR011527,4020-01-17 00:00:00,9,CR013263,4020-01-21 16:51:02,0.0
CR011527,4020-01-17 00:00:00,9,CR013264,4020-01-21 16:51:42,0.0
CR011527,4020-01-17 00:00:00,9,CR013265,4020-01-21 16:52:08,0.0
CR027311,4022-01-20 08:54:17,9,CR036885,4022-05-31 17:12:30,1640.0
CR027311,4022-01-20 08:54:17,9,CR037806,4022-07-04 09:44:09,600.0
CR027311,4022-01-20 08:54:17,9,CR039198,4022-08-20 00:00:00,620.0
CR027311,4022-01-20 08:54:17,9,CR040409,4022-09-06 13:45:35,620.0
CR027311,4022-01-20 08:54:17,9,CR041402,4022-10-04 09:56:45,620.0
CR027311,4022-01-20 08:54:17,9,CR043036,4022-11-17 10:19:25,620.0
CR027311,4022-01-20 08:54:17,9,CR056292,4023-10-11 00:00:00,6820.0
CR027311,4022-01-20 08:54:17,9,CR057823,4023-11-20 10:37:14,3688.0
CR027311,4022-01-20 08:54:17,9,CR059016,4023-12-13 08:51:35,750.0
CR028452,4023-11-24 00:00:00,9,CR038170,4022-07-13 14:58:40,1060.0
CR028452,4023-11-24 00:00:00,9,CR039250,4022-08-09 09:59:59,160.0
CR028452,4023-11-24 00:00:00,9,CR040413,4022-09-06 13:52:03,248.0
CR028452,4023-11-24 00:00:00,9,CR041407,4022-10-04 10:01:35,248.0
CR028452,4023-11-24 00:00:00,9,CR043038,4022-11-17 10:21:18,248.0
CR028452,4023-11-24 00:00:00,9,CR043759,4022-12-06 14:08:16,248.0
CR028452,4023-11-24 00:00:00,9,CR056293,4023-10-16 09:28:02,2480.0
CR028452,4023-11-24 00:00:00,9,CR058041,4023-11-24 15:52:06,2750.0
CR028452,4023-11-24 00:00:00,9,CR059015,4023-12-13 08:50:18,496.0
CR037235,4023-03-01 12:56:21,9,CR051703,4023-07-04 08:45:40,0.0
CR037235,4023-03-01 12:56:21,9,CR051704,4023-07-04 08:46:22,0.0
CR037235,4023-03-01 12:56:21,9,CR051705,4023-07-04 08:46:42,0.0
CR037235,4023-03-01 12:56:21,9,CR051706,4023-07-04 08:47:02,0.0
CR037235,4023-03-01 12:56:21,9,CR051707,4023-07-04 08:47:23,0.0
CR037235,4023-03-01 12:56:21,9,CR051708,4023-07-04 08:47:43,0.0
CR037235,4023-03-01 12:56:21,9,CR051709,4023-07-04 08:48:00,0.0
CR037235,4023-03-01 12:56:21,9,CR051711,4023-07-04 08:49:07,0.0
CR037235,4023-03-01 12:56:21,9,CR051712,4023-07-04 08:49:25,0.0
CR037933,4023-03-24 10:59:27,9,CR050361,4023-06-05 09:55:56,0.0
CR037933,4023-03-24 10:59:27,9,CR050363,4023-06-05 10:01:02,0.0
CR037933,4023-03-24 10:59:27,9,CR050364,4023-06-05 10:05:08,0.0
CR037933,4023-03-24 10:59:27,9,CR050365,4023-06-05 10:05:32,0.0
CR037933,4023-03-24 10:59:27,9,CR050366,4023-06-05 10:06:04,0.0
CR037933,4023-03-24 10:59:27,9,CR050367,4023-06-05 10:06:30,0.0
CR037933,4023-03-24 10:59:27,9,CR050369,4023-06-05 10:07:48,0.0
CR037933,4023-03-24 10:59:27,9,CR050370,4023-06-05 10:08:17,0.0
CR037933,4023-03-24 10:59:27,9,CR050371,4023-06-05 10:08:38,0.0
CR049783,4024-03-07 11:58:53,9,CR063795,4024-04-02 10:58:46,244.13
CR049783,4024-03-07 11:58:53,9,CR063794,4024-04-02 10:58:46,4353.57
CR049783,4024-03-07 11:58:53,9,CR063793,4024-04-02 10:58:46,343.58
CR049783,4024-03-07 11:58:53,9,CR063798,4024-04-02 10:58:47,67.81
CR049783,4024-03-07 11:58:53,9,CR063797,4024-04-02 10:58:47,298.38
CR049783,4024-03-07 11:58:53,9,CR063796,4024-04-02 10:58:47,528.94
CR049783,4024-03-07 11:58:53,9,CR063801,4024-04-02 10:58:48,203.44
CR049783,4024-03-07 11:58:53,9,CR063800,4024-04-02 10:58:48,1109.87
CR049783,4024-03-07 11:58:53,9,CR063799,4024-04-02 10:58:48,280.29
CR061962,4024-11-30 21:14:52,9,CR076966,4024-11-30 00:00:00,0.0
CR061962,4024-11-30 21:14:52,9,CR076967,4024-11-30 00:00:00,0.0
CR061962,4024-11-30 21:14:52,9,CR076968,4024-11-30 00:00:00,0.0
CR061962,4024-11-30 21:14:52,9,CR076969,4024-11-30 00:00:00,0.0
CR061962,4024-11-30 21:14:52,9,CR076970,4024-11-30 00:00:00,0.0
CR061962,4024-11-30 21:14:52,9,CR076972,4024-11-30 00:00:00,0.0
CR061962,4024-11-30 21:14:52,9,CR076973,4024-11-30 00:00:00,0.0
CR061962,4024-11-30 21:14:52,9,CR076974,4024-11-30 00:00:00,0.0
CR061962,4024-11-30 21:14:52,9,CR076975,4024-11-30 00:00:00,0.0
CR079766,4025-11-18 13:58:35,9,CR097566,4025-11-20 10:29:37,138963.0
CR079766,4025-11-18 13:58:35,9,CR097570,4025-11-20 11:10:03,138963.0
CR079766,4025-11-18 13:58:35,9,CR097572,4025-11-20 11:10:19,138963.0
CR079766,4025-11-18 13:58:35,9,CR097574,4025-11-20 11:10:35,138963.0
CR079766,4025-11-18 13:58:35,9,CR097576,4025-11-20 11:10:49,138963.0
CR079766,4025-11-18 13:58:35,9,CR097578,4025-11-20 11:11:08,138963.0
CR079766,4025-11-18 13:58:35,9,CR097580,4025-11-20 11:11:24,138963.0
CR079766,4025-11-18 13:58:35,9,CR097582,4025-11-20 11:11:40,138963.0
CR079766,4025-11-18 13:58:35,9,CR097584,4025-11-20 11:11:54,138963.0
CR003986,4018-07-30 15:31:02,8,CR004699,4018-08-31 00:00:00,255079.35
CR003986,4018-07-30 15:31:02,8,CR004700,4018-08-31 12:00:06,262877.17
CR003986,4018-07-30 15:31:02,8,CR004698,4018-09-23 18:47:38,349612.61
CR003986,4018-07-30 15:31:02,8,CR004870,4018-09-24 16:38:59,88755.47
CR003986,4018-07-30 15:31:02,8,CR004869,4018-09-25 16:42:35,91375.95
CR003986,4018-07-30 15:31:02,8,CR004871,4018-09-26 17:23:54,76465.76
CR003986,4018-07-30 15:31:02,8,CR004872,4018-09-26 17:23:55,4370.0
CR003986,4018-07-30 15:31:02,8,CR004873,4018-09-26 17:23:56,54579.01
CR010345,4019-11-20 17:09:47,8,CR011711,4019-11-25 13:06:58,0.0
CR010345,4019-11-20 17:09:47,8,CR011712,4019-11-25 13:09:28,0.0
CR010345,4019-11-20 17:09:47,8,CR011713,4019-11-25 13:10:46,0.0
CR010345,4019-11-20 17:09:47,8,CR011714,4019-11-25 13:11:28,0.0
CR010345,4019-11-20 17:09:47,8,CR011715,4019-11-25 13:12:19,0.0
CR010345,4019-11-20 17:09:47,8,CR011716,4019-11-25 13:15:39,0.0
CR010345,4019-11-20 17:09:47,8,CR011717,4019-11-25 13:17:13,0.0
CR010345,4019-11-20 17:09:47,8,CR011718,4019-11-25 13:20:27,0.0
CR027943,4022-02-15 00:00:00,8,CR041556,4022-09-05 00:00:00,920.2
CR027943,4022-02-15 00:00:00,8,CR045247,4022-09-05 20:04:31,800.0
CR027943,4022-02-15 00:00:00,8,CR045248,4022-09-05 20:04:31,800.0
CR027943,4022-02-15 00:00:00,8,CR045249,4022-09-05 20:04:32,600.0
CR027943,4022-02-15 00:00:00,8,CR045250,4022-09-05 20:04:33,500.0
CR027943,4022-02-15 00:00:00,8,CR045251,4022-09-05 20:04:34,600.0
CR027943,4022-02-15 00:00:00,8,CR045732,4022-09-05 20:04:35,500.0
CR027943,4022-02-15 00:00:00,8,CR045874,4022-09-05 20:04:36,600.0
CR030826,4022-07-26 15:34:24,8,CR040492,4022-09-08 12:35:44,345.0
CR030826,4022-07-26 15:34:24,8,CR040494,4022-09-08 13:58:57,370.0
CR030826,4022-07-26 15:34:24,8,CR040497,4022-09-08 14:53:37,620.0
CR030826,4022-07-26 15:34:24,8,CR040819,4022-09-16 15:52:13,440.0
CR030826,4022-07-26 15:34:24,8,CR040965,4022-09-22 12:06:09,697.0
CR030826,4022-07-26 15:34:24,8,CR042015,4022-10-21 13:08:44,0.0
CR030826,4022-07-26 15:34:24,8,CR042016,4022-10-21 13:09:14,2275.0
CR030826,4022-07-26 15:34:24,8,CR042533,4022-11-02 15:54:20,0.0
CR034288,4022-11-17 14:46:10,8,CR046143,4023-02-03 16:44:24,255614.51
CR034288,4022-11-17 14:46:10,8,CR046144,4023-02-03 16:44:25,6249.68
CR034288,4022-11-17 14:46:10,8,CR046145,4023-02-03 16:44:26,255614.51
CR034288,4022-11-17 14:46:10,8,CR046146,4023-02-03 16:44:27,6249.68
CR034288,4022-11-17 14:46:10,8,CR046147,4023-02-03 16:44:28,255614.51
CR034288,4022-11-17 14:46:10,8,CR046148,4023-02-03 16:44:29,6249.68
CR034288,4022-11-17 14:46:10,8,CR046149,4023-02-03 16:44:30,255614.51
CR034288,4022-11-17 14:46:10,8,CR046150,4023-02-03 16:44:31,6249.68
CR041362,4023-07-11 19:53:51,8,CR052193,4023-07-11 13:47:26,3900.0
CR041362,4023-07-11 19:53:51,8,CR053067,4023-08-01 15:50:33,225.26
CR041362,4023-07-11 19:53:51,8,CR053069,4023-08-01 15:50:34,527.32
CR041362,4023-07-11 19:53:51,8,CR053068,4023-08-01 15:50:34,172.97
CR041362,4023-07-11 19:53:51,8,CR053071,4023-08-01 15:50:35,16.82
CR041362,4023-07-11 19:53:51,8,CR053070,4023-08-01 15:50:35,110.44
CR041362,4023-07-11 19:53:51,8,CR053073,4023-08-01 15:50:36,127.62
CR041362,4023-07-11 19:53:51,8,CR053072,4023-08-01 15:50:36,19.75
CR042674,4023-08-21 14:57:35,8,CR054926,4023-09-01 19:33:36,168215.56
CR042674,4023-08-21 14:57:35,8,CR054927,4023-09-01 19:33:37,8666.81
CR042674,4023-08-21 14:57:35,8,CR054911,4023-09-01 19:33:38,9069.08
CR042674,4023-08-21 14:57:35,8,CR054929,4023-09-01 19:33:39,127990.1
CR042674,4023-08-21 14:57:35,8,CR054930,4023-09-01 19:33:40,776351.38
CR042674,4023-08-21 14:57:35,8,CR055572,4023-09-01 19:33:45,4388.23
CR042674,4023-08-21 14:57:35,8,CR055570,4023-09-15 21:25:37,19944.52
CR042674,4023-08-21 14:57:35,8,CR055571,4023-09-15 21:25:38,6648.17
CR042810,4023-08-24 09:56:17,8,CR054541,4023-09-04 11:27:39,0.0
CR042810,4023-08-24 09:56:17,8,CR054542,4023-09-04 11:27:39,0.0
CR042810,4023-08-24 09:56:17,8,CR054544,4023-09-04 11:27:40,0.0
CR042810,4023-08-24 09:56:17,8,CR054543,4023-09-04 11:27:40,0.0
CR042810,4023-08-24 09:56:17,8,CR054546,4023-09-04 11:27:41,0.0
CR042810,4023-08-24 09:56:17,8,CR054545,4023-09-04 11:27:41,0.0
CR042810,4023-08-24 09:56:17,8,CR054547,4023-09-04 11:27:42,0.0
CR042810,4023-08-24 09:56:17,8,CR054548,4023-09-04 11:27:43,0.0
CR045504,4023-11-01 19:15:27,8,CR057520,4023-11-09 10:07:24,0.0
CR045504,4023-11-01 19:15:27,8,CR057521,4023-11-09 10:07:25,0.0
CR045504,4023-11-01 19:15:27,8,CR057523,4023-11-09 10:07:26,0.0
CR045504,4023-11-01 19:15:27,8,CR057522,4023-11-09 10:07:26,0.0
CR045504,4023-11-01 19:15:27,8,CR057525,4023-11-09 10:07:27,0.0
CR045504,4023-11-01 19:15:27,8,CR057524,4023-11-09 10:07:27,0.0
CR045504,4023-11-01 19:15:27,8,CR057527,4023-11-09 10:07:28,0.0
CR045504,4023-11-01 19:15:27,8,CR057526,4023-11-09 10:07:28,0.0
CR048191,4024-01-19 13:47:43,8,CR061337,4024-02-02 09:30:05,0.0
CR048191,4024-01-19 13:47:43,8,CR061353,4024-02-02 10:26:45,87.93
CR048191,4024-01-19 13:47:43,8,CR061352,4024-02-02 10:26:45,645.55
CR048191,4024-01-19 13:47:43,8,CR061356,4024-02-02 10:26:46,1031.08
CR048191,4024-01-19 13:47:43,8,CR061355,4024-02-02 10:26:46,138.28
CR048191,4024-01-19 13:47:43,8,CR061354,4024-02-02 10:26:46,83.42
CR048191,4024-01-19 13:47:43,8,CR061358,4024-02-02 10:26:47,473.45
CR048191,4024-01-19 13:47:43,8,CR061357,4024-02-02 10:26:47,640.29
CR060128,4024-10-31 18:47:52,8,CR075029,4024-10-31 00:00:00,0.0
CR060128,4024-10-31 18:47:52,8,CR075030,4024-10-31 00:00:00,0.0
CR060128,4024-10-31 18:47:52,8,CR075031,4024-10-31 00:00:00,0.0
CR060128,4024-10-31 18:47:52,8,CR075032,4024-10-31 00:00:00,0.0
CR060128,4024-10-31 18:47:52,8,CR075033,4024-10-31 00:00:00,0.0
CR060128,4024-10-31 18:47:52,8,CR075035,4024-10-31 00:00:00,0.0
